"","Sample_Size","Power"
"355",364,0.264
"356",365,0.26
"357",366,0.256
"358",367,0.252
"359",368,0.248
"360",369,0.244
"361",370,0.24
"362",371,0.235
"363",372,0.23
"364",373,0.225
"365",374,0.22
"366",375,0.215
"367",376,0.21
"368",377,0.205
"369",378,0.2
"370",379,0.195
"371",380,0.19
"372",381,0.194
"373",382,0.198
"374",383,0.202
"375",384,0.206
"376",385,0.21
"377",386,0.214
"378",387,0.218
"379",388,0.222
"380",389,0.226
"381",390,0.23
"382",391,0.236
"383",392,0.242
"384",393,0.248
"385",394,0.254
"386",395,0.26
"387",396,0.266
"388",397,0.272
"389",398,0.278
"390",399,0.284
"391",400,0.29
"392",401,0.282
"393",402,0.274
"394",403,0.266
"395",404,0.258
"396",405,0.25
"397",406,0.242
"398",407,0.234
"399",408,0.226
"400",409,0.218
"401",410,0.21
"402",411,0.21
"403",412,0.21
"404",413,0.21
"405",414,0.21
"406",415,0.21
"407",416,0.21
"408",417,0.21
"409",418,0.21
"410",419,0.21
"411",420,0.21
"412",421,0.207
"413",422,0.204
"414",423,0.201
"415",424,0.198
"416",425,0.195
"417",426,0.192
"418",427,0.189
"419",428,0.186
"420",429,0.183
"421",430,0.18
"422",431,0.18
"423",432,0.18
"424",433,0.18
"425",434,0.18
"426",435,0.18
"427",436,0.18
"428",437,0.18
"429",438,0.18
"430",439,0.18
"431",440,0.18
"432",441,0.184
"433",442,0.188
"434",443,0.192
"435",444,0.196
"436",445,0.2
"437",446,0.204
"438",447,0.208
"439",448,0.212
"440",449,0.216
"441",450,0.22
"442",451,0.224
"443",452,0.228
"444",453,0.232
"445",454,0.236
"446",455,0.24
"447",456,0.244
"448",457,0.248
"449",458,0.252
"450",459,0.256
"451",460,0.26
"452",461,0.256
"453",462,0.252
"454",463,0.248
"455",464,0.244
"456",465,0.24
"457",466,0.236
"458",467,0.232
"459",468,0.228
"460",469,0.224
"461",470,0.22
"462",471,0.223
"463",472,0.226
"464",473,0.229
"465",474,0.232
"466",475,0.235
"467",476,0.238
"468",477,0.241
"469",478,0.244
"470",479,0.247
"471",480,0.25
"472",481,0.244
"473",482,0.238
"474",483,0.232
"475",484,0.226
"476",485,0.22
"477",486,0.214
"478",487,0.208
"479",488,0.202
"480",489,0.196
"481",490,0.19
"482",491,0.189
"483",492,0.188
"484",493,0.187
"485",494,0.186
"486",495,0.185
"487",496,0.184
"488",497,0.183
"489",498,0.182
"490",499,0.181
"491",500,0.18
"492",501,0.1812
"493",502,0.1824
"494",503,0.1836
"495",504,0.1848
"496",505,0.186
"497",506,0.1872
"498",507,0.1884
"499",508,0.1896
"500",509,0.1908
"501",510,0.192
"502",511,0.1932
"503",512,0.1944
"504",513,0.1956
"505",514,0.1968
"506",515,0.198
"507",516,0.1992
"508",517,0.2004
"509",518,0.2016
"510",519,0.2028
"511",520,0.204
"512",521,0.2052
"513",522,0.2064
"514",523,0.2076
"515",524,0.2088
"516",525,0.21
"517",526,0.2112
"518",527,0.2124
"519",528,0.2136
"520",529,0.2148
"521",530,0.216
"522",531,0.2172
"523",532,0.2184
"524",533,0.2196
"525",534,0.2208
"526",535,0.222
"527",536,0.2232
"528",537,0.2244
"529",538,0.2256
