"","Sample_Size","Power"
"355",364,0.126
"356",365,0.13
"357",366,0.134
"358",367,0.138
"359",368,0.142
"360",369,0.146
"361",370,0.15
"362",371,0.149
"363",372,0.148
"364",373,0.147
"365",374,0.146
"366",375,0.145
"367",376,0.144
"368",377,0.143
"369",378,0.142
"370",379,0.141
"371",380,0.14
"372",381,0.143
"373",382,0.146
"374",383,0.149
"375",384,0.152
"376",385,0.155
"377",386,0.158
"378",387,0.161
"379",388,0.164
"380",389,0.167
"381",390,0.17
"382",391,0.161
"383",392,0.152
"384",393,0.143
"385",394,0.134
"386",395,0.125
"387",396,0.116
"388",397,0.107
"389",398,0.098
"390",399,0.089
"391",400,0.08
"392",401,0.077
"393",402,0.074
"394",403,0.071
"395",404,0.068
"396",405,0.065
"397",406,0.062
"398",407,0.059
"399",408,0.056
"400",409,0.053
"401",410,0.05
"402",411,0.057
"403",412,0.064
"404",413,0.071
"405",414,0.078
"406",415,0.085
"407",416,0.092
"408",417,0.099
"409",418,0.106
"410",419,0.113
"411",420,0.12
"412",421,0.121
"413",422,0.122
"414",423,0.123
"415",424,0.124
"416",425,0.125
"417",426,0.126
"418",427,0.127
"419",428,0.128
"420",429,0.129
"421",430,0.13
"422",431,0.126
"423",432,0.122
"424",433,0.118
"425",434,0.114
"426",435,0.11
"427",436,0.106
"428",437,0.102
"429",438,0.098
"430",439,0.094
"431",440,0.09
"432",441,0.088
"433",442,0.086
"434",443,0.084
"435",444,0.082
"436",445,0.08
"437",446,0.078
"438",447,0.076
"439",448,0.074
"440",449,0.072
"441",450,0.07
"442",451,0.077
"443",452,0.084
"444",453,0.091
"445",454,0.098
"446",455,0.105
"447",456,0.112
"448",457,0.119
"449",458,0.126
"450",459,0.133
"451",460,0.14
"452",461,0.139
"453",462,0.138
"454",463,0.137
"455",464,0.136
"456",465,0.135
"457",466,0.134
"458",467,0.133
"459",468,0.132
"460",469,0.131
"461",470,0.13
"462",471,0.127
"463",472,0.124
"464",473,0.121
"465",474,0.118
"466",475,0.115
"467",476,0.112
"468",477,0.109
"469",478,0.106
"470",479,0.103
"471",480,0.1
"472",481,0.099
"473",482,0.098
"474",483,0.097
"475",484,0.096
"476",485,0.095
"477",486,0.094
"478",487,0.093
"479",488,0.092
"480",489,0.091
"481",490,0.09
"482",491,0.092
"483",492,0.094
"484",493,0.096
"485",494,0.098
"486",495,0.1
"487",496,0.102
"488",497,0.104
"489",498,0.106
"490",499,0.108
"491",500,0.11
"492",501,0.1096
"493",502,0.1092
"494",503,0.1088
"495",504,0.1084
"496",505,0.108
"497",506,0.1076
"498",507,0.1072
"499",508,0.1068
"500",509,0.1064
"501",510,0.106
"502",511,0.1056
"503",512,0.1052
"504",513,0.1048
"505",514,0.1044
"506",515,0.104
"507",516,0.1036
"508",517,0.1032
"509",518,0.1028
"510",519,0.1024
"511",520,0.102
"512",521,0.1016
"513",522,0.1012
"514",523,0.1008
"515",524,0.1004
"516",525,0.1
"517",526,0.0996
"518",527,0.0992
"519",528,0.0988
"520",529,0.0984
"521",530,0.098
"522",531,0.0976
"523",532,0.0972
"524",533,0.0968
"525",534,0.0964
"526",535,0.096
"527",536,0.0956
"528",537,0.0952
"529",538,0.0948
"530",539,0.0944
"531",540,0.094
"532",541,0.0936
"533",542,0.0932
"534",543,0.0928
"535",544,0.0924
"536",545,0.092
"537",546,0.0916
"538",547,0.0912
"539",548,0.0908
