"","Sample_Size","Power"
"355",364,0.938
"356",365,0.935
"357",366,0.932
"358",367,0.929
"359",368,0.926
"360",369,0.923
"361",370,0.92
"362",371,0.923
"363",372,0.926
"364",373,0.929
"365",374,0.932
"366",375,0.935
"367",376,0.938
"368",377,0.941
"369",378,0.944
"370",379,0.947
"371",380,0.95
"372",381,0.951
"373",382,0.952
"374",383,0.953
"375",384,0.954
"376",385,0.955
"377",386,0.956
"378",387,0.957
"379",388,0.958
"380",389,0.959
"381",390,0.96
"382",391,0.96
"383",392,0.96
"384",393,0.96
"385",394,0.96
"386",395,0.96
"387",396,0.96
"388",397,0.96
"389",398,0.96
"390",399,0.96
"391",400,0.96
"392",401,0.96
"393",402,0.96
"394",403,0.96
"395",404,0.96
"396",405,0.96
"397",406,0.96
"398",407,0.96
"399",408,0.96
"400",409,0.96
"401",410,0.96
"402",411,0.962
"403",412,0.964
"404",413,0.966
"405",414,0.968
"406",415,0.97
"407",416,0.972
"408",417,0.974
"409",418,0.976
"410",419,0.978
"411",420,0.98
"412",421,0.978
"413",422,0.976
"414",423,0.974
"415",424,0.972
"416",425,0.97
"417",426,0.968
"418",427,0.966
"419",428,0.964
"420",429,0.962
"421",430,0.96
"422",431,0.959
"423",432,0.958
"424",433,0.957
"425",434,0.956
"426",435,0.955
"427",436,0.954
"428",437,0.953
"429",438,0.952
"430",439,0.951
"431",440,0.95
"432",441,0.951
"433",442,0.952
"434",443,0.953
"435",444,0.954
"436",445,0.955
"437",446,0.956
"438",447,0.957
"439",448,0.958
"440",449,0.959
"441",450,0.96
"442",451,0.96
"443",452,0.96
"444",453,0.96
"445",454,0.96
"446",455,0.96
"447",456,0.96
"448",457,0.96
"449",458,0.96
"450",459,0.96
"451",460,0.96
"452",461,0.958
"453",462,0.956
"454",463,0.954
"455",464,0.952
"456",465,0.95
"457",466,0.948
"458",467,0.946
"459",468,0.944
"460",469,0.942
"461",470,0.94
"462",471,0.944
"463",472,0.948
"464",473,0.952
"465",474,0.956
"466",475,0.96
"467",476,0.964
"468",477,0.968
"469",478,0.972
"470",479,0.976
"471",480,0.98
"472",481,0.982
"473",482,0.984
"474",483,0.986
"475",484,0.988
"476",485,0.99
"477",486,0.992
"478",487,0.994
"479",488,0.996
"480",489,0.998
"481",490,1
"482",491,0.998
"483",492,0.996
"484",493,0.994
"485",494,0.992
"486",495,0.99
"487",496,0.988
"488",497,0.986
"489",498,0.984
"490",499,0.982
"491",500,0.98
