"","Sample_Size","Power"
"355",364,0.148
"356",365,0.155
"357",366,0.162
"358",367,0.169
"359",368,0.176
"360",369,0.183
"361",370,0.19
"362",371,0.185
"363",372,0.18
"364",373,0.175
"365",374,0.17
"366",375,0.165
"367",376,0.16
"368",377,0.155
"369",378,0.15
"370",379,0.145
"371",380,0.14
"372",381,0.141
"373",382,0.142
"374",383,0.143
"375",384,0.144
"376",385,0.145
"377",386,0.146
"378",387,0.147
"379",388,0.148
"380",389,0.149
"381",390,0.15
"382",391,0.148
"383",392,0.146
"384",393,0.144
"385",394,0.142
"386",395,0.14
"387",396,0.138
"388",397,0.136
"389",398,0.134
"390",399,0.132
"391",400,0.13
"392",401,0.122
"393",402,0.114
"394",403,0.106
"395",404,0.098
"396",405,0.09
"397",406,0.082
"398",407,0.074
"399",408,0.066
"400",409,0.058
"401",410,0.05
"402",411,0.06
"403",412,0.07
"404",413,0.08
"405",414,0.09
"406",415,0.1
"407",416,0.11
"408",417,0.12
"409",418,0.13
"410",419,0.14
"411",420,0.15
"412",421,0.151
"413",422,0.152
"414",423,0.153
"415",424,0.154
"416",425,0.155
"417",426,0.156
"418",427,0.157
"419",428,0.158
"420",429,0.159
"421",430,0.16
"422",431,0.155
"423",432,0.15
"424",433,0.145
"425",434,0.14
"426",435,0.135
"427",436,0.13
"428",437,0.125
"429",438,0.12
"430",439,0.115
"431",440,0.11
"432",441,0.115
"433",442,0.12
"434",443,0.125
"435",444,0.13
"436",445,0.135
"437",446,0.14
"438",447,0.145
"439",448,0.15
"440",449,0.155
"441",450,0.16
"442",451,0.168
"443",452,0.176
"444",453,0.184
"445",454,0.192
"446",455,0.2
"447",456,0.208
"448",457,0.216
"449",458,0.224
"450",459,0.232
"451",460,0.24
"452",461,0.227
"453",462,0.214
"454",463,0.201
"455",464,0.188
"456",465,0.175
"457",466,0.162
"458",467,0.149
"459",468,0.136
"460",469,0.123
"461",470,0.11
"462",471,0.116
"463",472,0.122
"464",473,0.128
"465",474,0.134
"466",475,0.14
"467",476,0.146
"468",477,0.152
"469",478,0.158
"470",479,0.164
"471",480,0.17
"472",481,0.165
"473",482,0.16
"474",483,0.155
"475",484,0.15
"476",485,0.145
"477",486,0.14
"478",487,0.135
"479",488,0.13
"480",489,0.125
"481",490,0.12
"482",491,0.121
"483",492,0.122
"484",493,0.123
"485",494,0.124
"486",495,0.125
"487",496,0.126
"488",497,0.127
"489",498,0.128
"490",499,0.129
"491",500,0.13
