"","Sample_Size","Power"
"355",364,0.248
"356",365,0.25
"357",366,0.252
"358",367,0.254
"359",368,0.256
"360",369,0.258
"361",370,0.26
"362",371,0.252
"363",372,0.244
"364",373,0.236
"365",374,0.228
"366",375,0.22
"367",376,0.212
"368",377,0.204
"369",378,0.196
"370",379,0.188
"371",380,0.18
"372",381,0.187
"373",382,0.194
"374",383,0.201
"375",384,0.208
"376",385,0.215
"377",386,0.222
"378",387,0.229
"379",388,0.236
"380",389,0.243
"381",390,0.25
"382",391,0.255
"383",392,0.26
"384",393,0.265
"385",394,0.27
"386",395,0.275
"387",396,0.28
"388",397,0.285
"389",398,0.29
"390",399,0.295
"391",400,0.3
"392",401,0.295
"393",402,0.29
"394",403,0.285
"395",404,0.28
"396",405,0.275
"397",406,0.27
"398",407,0.265
"399",408,0.26
"400",409,0.255
"401",410,0.25
"402",411,0.247
"403",412,0.244
"404",413,0.241
"405",414,0.238
"406",415,0.235
"407",416,0.232
"408",417,0.229
"409",418,0.226
"410",419,0.223
"411",420,0.22
"412",421,0.221
"413",422,0.222
"414",423,0.223
"415",424,0.224
"416",425,0.225
"417",426,0.226
"418",427,0.227
"419",428,0.228
"420",429,0.229
"421",430,0.23
"422",431,0.226
"423",432,0.222
"424",433,0.218
"425",434,0.214
"426",435,0.21
"427",436,0.206
"428",437,0.202
"429",438,0.198
"430",439,0.194
"431",440,0.19
"432",441,0.194
"433",442,0.198
"434",443,0.202
"435",444,0.206
"436",445,0.21
"437",446,0.214
"438",447,0.218
"439",448,0.222
"440",449,0.226
"441",450,0.23
"442",451,0.235
"443",452,0.24
"444",453,0.245
"445",454,0.25
"446",455,0.255
"447",456,0.26
"448",457,0.265
"449",458,0.27
"450",459,0.275
"451",460,0.28
"452",461,0.281
"453",462,0.282
"454",463,0.283
"455",464,0.284
"456",465,0.285
"457",466,0.286
"458",467,0.287
"459",468,0.288
"460",469,0.289
"461",470,0.29
"462",471,0.284
"463",472,0.278
"464",473,0.272
"465",474,0.266
"466",475,0.26
"467",476,0.254
"468",477,0.248
"469",478,0.242
"470",479,0.236
"471",480,0.23
"472",481,0.226
"473",482,0.222
"474",483,0.218
"475",484,0.214
"476",485,0.21
"477",486,0.206
"478",487,0.202
"479",488,0.198
"480",489,0.194
"481",490,0.19
"482",491,0.195
"483",492,0.2
"484",493,0.205
"485",494,0.21
"486",495,0.215
"487",496,0.22
"488",497,0.225
"489",498,0.23
"490",499,0.235
"491",500,0.24
"492",501,0.2396
"493",502,0.2392
"494",503,0.2388
"495",504,0.2384
"496",505,0.238
"497",506,0.2376
"498",507,0.2372
"499",508,0.2368
"500",509,0.2364
"501",510,0.236
"502",511,0.2356
"503",512,0.2352
"504",513,0.2348
"505",514,0.2344
"506",515,0.234
"507",516,0.2336
"508",517,0.2332
"509",518,0.2328
"510",519,0.2324
"511",520,0.232
"512",521,0.2316
"513",522,0.2312
"514",523,0.2308
"515",524,0.2304
"516",525,0.23
"517",526,0.2296
"518",527,0.2292
"519",528,0.2288
"520",529,0.2284
"521",530,0.228
"522",531,0.2276
"523",532,0.2272
"524",533,0.2268
"525",534,0.2264
"526",535,0.226
"527",536,0.2256
"528",537,0.2252
"529",538,0.2248
"530",539,0.2244
"531",540,0.224
"532",541,0.2236
"533",542,0.2232
"534",543,0.2228
"535",544,0.2224
"536",545,0.222
"537",546,0.2216
"538",547,0.2212
"539",548,0.2208
"540",549,0.2204
"541",550,0.22
"542",551,0.2194
"543",552,0.2188
"544",553,0.2182
"545",554,0.2176
"546",555,0.217
"547",556,0.2164
"548",557,0.2158
"549",558,0.2152
"550",559,0.2146
"551",560,0.214
"552",561,0.2134
