"","Sample_Size","Power"
"355",364,0.212
"356",365,0.215
"357",366,0.218
"358",367,0.221
"359",368,0.224
"360",369,0.227
"361",370,0.23
"362",371,0.226
"363",372,0.222
"364",373,0.218
"365",374,0.214
"366",375,0.21
"367",376,0.206
"368",377,0.202
"369",378,0.198
"370",379,0.194
"371",380,0.19
"372",381,0.195
"373",382,0.2
"374",383,0.205
"375",384,0.21
"376",385,0.215
"377",386,0.22
"378",387,0.225
"379",388,0.23
"380",389,0.235
"381",390,0.24
"382",391,0.236
"383",392,0.232
"384",393,0.228
"385",394,0.224
"386",395,0.22
"387",396,0.216
"388",397,0.212
"389",398,0.208
"390",399,0.204
"391",400,0.2
"392",401,0.204
"393",402,0.208
"394",403,0.212
"395",404,0.216
"396",405,0.22
"397",406,0.224
"398",407,0.228
"399",408,0.232
"400",409,0.236
"401",410,0.24
"402",411,0.24
"403",412,0.24
"404",413,0.24
"405",414,0.24
"406",415,0.24
"407",416,0.24
"408",417,0.24
"409",418,0.24
"410",419,0.24
"411",420,0.24
"412",421,0.232
"413",422,0.224
"414",423,0.216
"415",424,0.208
"416",425,0.2
"417",426,0.192
"418",427,0.184
"419",428,0.176
"420",429,0.168
"421",430,0.16
"422",431,0.166
"423",432,0.172
"424",433,0.178
"425",434,0.184
"426",435,0.19
"427",436,0.196
"428",437,0.202
"429",438,0.208
"430",439,0.214
"431",440,0.22
"432",441,0.22
"433",442,0.22
"434",443,0.22
"435",444,0.22
"436",445,0.22
"437",446,0.22
"438",447,0.22
"439",448,0.22
"440",449,0.22
"441",450,0.22
"442",451,0.221
"443",452,0.222
"444",453,0.223
"445",454,0.224
"446",455,0.225
"447",456,0.226
"448",457,0.227
"449",458,0.228
"450",459,0.229
"451",460,0.23
"452",461,0.232
"453",462,0.234
"454",463,0.236
"455",464,0.238
"456",465,0.24
"457",466,0.242
"458",467,0.244
"459",468,0.246
"460",469,0.248
"461",470,0.25
"462",471,0.25
"463",472,0.25
"464",473,0.25
"465",474,0.25
"466",475,0.25
"467",476,0.25
"468",477,0.25
"469",478,0.25
"470",479,0.25
"471",480,0.25
"472",481,0.242
"473",482,0.234
"474",483,0.226
"475",484,0.218
"476",485,0.21
"477",486,0.202
"478",487,0.194
"479",488,0.186
"480",489,0.178
"481",490,0.17
"482",491,0.176
"483",492,0.182
"484",493,0.188
"485",494,0.194
"486",495,0.2
"487",496,0.206
"488",497,0.212
"489",498,0.218
"490",499,0.224
"491",500,0.23
"492",501,0.2298
"493",502,0.2296
"494",503,0.2294
"495",504,0.2292
"496",505,0.229
"497",506,0.2288
"498",507,0.2286
"499",508,0.2284
"500",509,0.2282
"501",510,0.228
"502",511,0.2278
"503",512,0.2276
"504",513,0.2274
"505",514,0.2272
"506",515,0.227
"507",516,0.2268
"508",517,0.2266
"509",518,0.2264
"510",519,0.2262
"511",520,0.226
"512",521,0.2258
"513",522,0.2256
"514",523,0.2254
"515",524,0.2252
"516",525,0.225
"517",526,0.2248
"518",527,0.2246
"519",528,0.2244
"520",529,0.2242
"521",530,0.224
"522",531,0.2238
"523",532,0.2236
"524",533,0.2234
"525",534,0.2232
"526",535,0.223
"527",536,0.2228
"528",537,0.2226
"529",538,0.2224
"530",539,0.2222
"531",540,0.222
"532",541,0.2218
"533",542,0.2216
"534",543,0.2214
"535",544,0.2212
"536",545,0.221
"537",546,0.2208
"538",547,0.2206
"539",548,0.2204
"540",549,0.2202
"541",550,0.22
"542",551,0.2198
"543",552,0.2196
"544",553,0.2194
"545",554,0.2192
"546",555,0.219
"547",556,0.2188
"548",557,0.2186
"549",558,0.2184
"550",559,0.2182
"551",560,0.218
"552",561,0.2178
"553",562,0.2176
"554",563,0.2174
"555",564,0.2172
"556",565,0.217
"557",566,0.2168
