"","Sample_Size","Power"
"1",10,0.7
"2",11,0.675
"3",12,0.65
"4",13,0.625
"5",14,0.6
"6",15,0.575
"7",16,0.55
"8",17,0.525
"9",18,0.5
"10",19,0.475
"11",20,0.45
"12",21,0.461
"13",22,0.472
"14",23,0.483
"15",24,0.494
"16",25,0.505
"17",26,0.516
"18",27,0.527
"19",28,0.538
"20",29,0.549
"21",30,0.56
"22",31,0.54
"23",32,0.52
"24",33,0.5
"25",34,0.48
"26",35,0.46
"27",36,0.44
"28",37,0.42
"29",38,0.4
"30",39,0.38
"31",40,0.36
"32",41,0.367
"33",42,0.374
"34",43,0.381
"35",44,0.388
"36",45,0.395
"37",46,0.402
"38",47,0.409
"39",48,0.416
"40",49,0.423
"41",50,0.43
"42",51,0.414
"43",52,0.398
"44",53,0.382
"45",54,0.366
"46",55,0.35
"47",56,0.334
"48",57,0.318
"49",58,0.302
"50",59,0.286
"51",60,0.27
"52",61,0.269
"53",62,0.268
"54",63,0.267
"55",64,0.266
"56",65,0.265
"57",66,0.264
"58",67,0.263
"59",68,0.262
"60",69,0.261
"61",70,0.26
"62",71,0.252
"63",72,0.244
"64",73,0.236
"65",74,0.228
"66",75,0.22
"67",76,0.212
"68",77,0.204
"69",78,0.196
"70",79,0.188
"71",80,0.18
"72",81,0.18
"73",82,0.18
"74",83,0.18
"75",84,0.18
"76",85,0.18
"77",86,0.18
"78",87,0.18
"79",88,0.18
"80",89,0.18
"81",90,0.18
"82",91,0.179
"83",92,0.178
"84",93,0.177
"85",94,0.176
"86",95,0.175
"87",96,0.174
"88",97,0.173
"89",98,0.172
"90",99,0.171
"91",100,0.17
"92",101,0.17
"93",102,0.17
"94",103,0.17
"95",104,0.17
"96",105,0.17
"97",106,0.17
"98",107,0.17
"99",108,0.17
"100",109,0.17
"101",110,0.17
"102",111,0.167
"103",112,0.164
"104",113,0.161
"105",114,0.158
"106",115,0.155
"107",116,0.152
"108",117,0.149
"109",118,0.146
"110",119,0.143
"111",120,0.14
"112",121,0.138
"113",122,0.136
"114",123,0.134
"115",124,0.132
"116",125,0.13
"117",126,0.128
"118",127,0.126
"119",128,0.124
"120",129,0.122
"121",130,0.12
"122",131,0.118
"123",132,0.116
"124",133,0.114
"125",134,0.112
"126",135,0.11
"127",136,0.108
"128",137,0.106
"129",138,0.104
"130",139,0.102
"131",140,0.1
"132",141,0.098
"133",142,0.096
"134",143,0.094
"135",144,0.092
"136",145,0.09
"137",146,0.088
"138",147,0.086
"139",148,0.084
"140",149,0.082
"141",150,0.08
"142",151,0.079
"143",152,0.078
"144",153,0.077
"145",154,0.076
"146",155,0.075
"147",156,0.074
"148",157,0.073
"149",158,0.072
"150",159,0.071
"151",160,0.07
"152",161,0.073
"153",162,0.076
"154",163,0.079
"155",164,0.082
"156",165,0.085
"157",166,0.088
"158",167,0.091
"159",168,0.094
"160",169,0.097
"161",170,0.1
"162",171,0.102
"163",172,0.104
"164",173,0.106
"165",174,0.108
"166",175,0.11
"167",176,0.112
"168",177,0.114
"169",178,0.116
"170",179,0.118
"171",180,0.12
"172",181,0.118
"173",182,0.116
"174",183,0.114
"175",184,0.112
"176",185,0.11
"177",186,0.108
"178",187,0.106
"179",188,0.104
"180",189,0.102
"181",190,0.1
"182",191,0.1
"183",192,0.1
"184",193,0.1
"185",194,0.1
"186",195,0.1
"187",196,0.1
"188",197,0.1
"189",198,0.1
"190",199,0.1
"191",200,0.1
"192",201,0.102
"193",202,0.104
"194",203,0.106
"195",204,0.108
"196",205,0.11
"197",206,0.112
"198",207,0.114
"199",208,0.116
"200",209,0.118
"201",210,0.12
"202",211,0.119
"203",212,0.118
"204",213,0.117
"205",214,0.116
"206",215,0.115
"207",216,0.114
"208",217,0.113
"209",218,0.112
"210",219,0.111
"211",220,0.11
"212",221,0.103
"213",222,0.096
"214",223,0.089
"215",224,0.082
"216",225,0.075
"217",226,0.068
"218",227,0.061
"219",228,0.054
"220",229,0.047
"221",230,0.04
"222",231,0.051
"223",232,0.062
"224",233,0.073
"225",234,0.084
"226",235,0.095
"227",236,0.106
"228",237,0.117
"229",238,0.128
"230",239,0.139
"231",240,0.15
"232",241,0.146
"233",242,0.142
"234",243,0.138
"235",244,0.134
"236",245,0.13
"237",246,0.126
"238",247,0.122
"239",248,0.118
"240",249,0.114
"241",250,0.11
"242",251,0.114
"243",252,0.118
"244",253,0.122
"245",254,0.126
"246",255,0.13
"247",256,0.134
"248",257,0.138
"249",258,0.142
"250",259,0.146
"251",260,0.15
"252",261,0.147
"253",262,0.144
"254",263,0.141
"255",264,0.138
"256",265,0.135
"257",266,0.132
"258",267,0.129
"259",268,0.126
"260",269,0.123
"261",270,0.12
"262",271,0.121
"263",272,0.122
"264",273,0.123
"265",274,0.124
"266",275,0.125
"267",276,0.126
"268",277,0.127
"269",278,0.128
"270",279,0.129
"271",280,0.13
"272",281,0.127
"273",282,0.124
"274",283,0.121
"275",284,0.118
"276",285,0.115
"277",286,0.112
"278",287,0.109
"279",288,0.106
"280",289,0.103
"281",290,0.1
"282",291,0.103
"283",292,0.106
"284",293,0.109
"285",294,0.112
"286",295,0.115
"287",296,0.118
"288",297,0.121
"289",298,0.124
"290",299,0.127
"291",300,0.13
"292",301,0.126
"293",302,0.122
"294",303,0.118
"295",304,0.114
"296",305,0.11
"297",306,0.106
"298",307,0.102
"299",308,0.098
"300",309,0.094
"301",310,0.09
"302",311,0.093
"303",312,0.096
"304",313,0.099
"305",314,0.102
"306",315,0.105
"307",316,0.108
"308",317,0.111
"309",318,0.114
"310",319,0.117
"311",320,0.12
"312",321,0.125
"313",322,0.13
"314",323,0.135
"315",324,0.14
"316",325,0.145
"317",326,0.15
"318",327,0.155
"319",328,0.16
"320",329,0.165
"321",330,0.17
"322",331,0.161
"323",332,0.152
"324",333,0.143
"325",334,0.134
"326",335,0.125
"327",336,0.116
"328",337,0.107
"329",338,0.098
"330",339,0.089
"331",340,0.08
"332",341,0.084
"333",342,0.088
"334",343,0.092
"335",344,0.096
"336",345,0.1
"337",346,0.104
"338",347,0.108
"339",348,0.112
"340",349,0.116
"341",350,0.12
"342",351,0.116
"343",352,0.112
"344",353,0.108
"345",354,0.104
"346",355,0.1
"347",356,0.096
"348",357,0.092
"349",358,0.088
"350",359,0.084
"351",360,0.08
"352",361,0.089
"353",362,0.098
"354",363,0.107
"355",364,0.116
"356",365,0.125
"357",366,0.134
"358",367,0.143
"359",368,0.152
"360",369,0.161
"361",370,0.17
"362",371,0.156
"363",372,0.142
"364",373,0.128
"365",374,0.114
"366",375,0.1
"367",376,0.086
"368",377,0.072
"369",378,0.058
"370",379,0.044
"371",380,0.03
"372",381,0.04
"373",382,0.05
"374",383,0.06
"375",384,0.07
"376",385,0.08
"377",386,0.09
"378",387,0.1
"379",388,0.11
"380",389,0.12
"381",390,0.13
"382",391,0.126
"383",392,0.122
"384",393,0.118
"385",394,0.114
"386",395,0.11
"387",396,0.106
"388",397,0.102
"389",398,0.098
"390",399,0.094
"391",400,0.09
"392",401,0.097
"393",402,0.104
"394",403,0.111
"395",404,0.118
"396",405,0.125
