"","Sample_Size","Power"
"1",10,0.61
"2",11,0.601
"3",12,0.592
"4",13,0.583
"5",14,0.574
"6",15,0.565
"7",16,0.556
"8",17,0.547
"9",18,0.538
"10",19,0.529
"11",20,0.52
"12",21,0.523
"13",22,0.526
"14",23,0.529
"15",24,0.532
"16",25,0.535
"17",26,0.538
"18",27,0.541
"19",28,0.544
"20",29,0.547
"21",30,0.55
"22",31,0.559
"23",32,0.568
"24",33,0.577
"25",34,0.586
"26",35,0.595
"27",36,0.604
"28",37,0.613
"29",38,0.622
"30",39,0.631
"31",40,0.64
"32",41,0.644
"33",42,0.648
"34",43,0.652
"35",44,0.656
"36",45,0.66
"37",46,0.664
"38",47,0.668
"39",48,0.672
"40",49,0.676
"41",50,0.68
"42",51,0.686
"43",52,0.692
"44",53,0.698
"45",54,0.704
"46",55,0.71
"47",56,0.716
"48",57,0.722
"49",58,0.728
"50",59,0.734
"51",60,0.74
"52",61,0.739
"53",62,0.738
"54",63,0.737
"55",64,0.736
"56",65,0.735
"57",66,0.734
"58",67,0.733
"59",68,0.732
"60",69,0.731
"61",70,0.73
"62",71,0.743
"63",72,0.756
"64",73,0.769
"65",74,0.782
"66",75,0.795
"67",76,0.808
"68",77,0.821
"69",78,0.834
"70",79,0.847
"71",80,0.86
"72",81,0.862
"73",82,0.864
"74",83,0.866
"75",84,0.868
"76",85,0.87
"77",86,0.872
"78",87,0.874
"79",88,0.876
"80",89,0.878
"81",90,0.88
"82",91,0.873
"83",92,0.866
"84",93,0.859
"85",94,0.852
"86",95,0.845
"87",96,0.838
"88",97,0.831
"89",98,0.824
"90",99,0.817
"91",100,0.81
"92",101,0.819
"93",102,0.828
"94",103,0.837
"95",104,0.846
"96",105,0.855
"97",106,0.864
"98",107,0.873
"99",108,0.882
"100",109,0.891
"101",110,0.9
"102",111,0.899
"103",112,0.898
"104",113,0.897
"105",114,0.896
"106",115,0.895
"107",116,0.894
"108",117,0.893
"109",118,0.892
"110",119,0.891
"111",120,0.89
"112",121,0.892
"113",122,0.894
"114",123,0.896
"115",124,0.898
"116",125,0.9
"117",126,0.902
"118",127,0.904
"119",128,0.906
"120",129,0.908
"121",130,0.91
"122",131,0.911
"123",132,0.912
"124",133,0.913
"125",134,0.914
"126",135,0.915
"127",136,0.916
"128",137,0.917
"129",138,0.918
"130",139,0.919
"131",140,0.92
"132",141,0.92
"133",142,0.92
"134",143,0.92
"135",144,0.92
"136",145,0.92
"137",146,0.92
"138",147,0.92
"139",148,0.92
"140",149,0.92
"141",150,0.92
"142",151,0.921
"143",152,0.922
"144",153,0.923
"145",154,0.924
"146",155,0.925
"147",156,0.926
"148",157,0.927
"149",158,0.928
"150",159,0.929
"151",160,0.93
"152",161,0.931
"153",162,0.932
"154",163,0.933
"155",164,0.934
"156",165,0.935
"157",166,0.936
"158",167,0.937
"159",168,0.938
"160",169,0.939
"161",170,0.94
"162",171,0.932
"163",172,0.924
"164",173,0.916
"165",174,0.908
"166",175,0.9
"167",176,0.892
"168",177,0.884
"169",178,0.876
"170",179,0.868
"171",180,0.86
"172",181,0.863
"173",182,0.866
"174",183,0.869
"175",184,0.872
"176",185,0.875
"177",186,0.878
"178",187,0.881
"179",188,0.884
"180",189,0.887
"181",190,0.89
"182",191,0.886
"183",192,0.882
"184",193,0.878
"185",194,0.874
"186",195,0.87
"187",196,0.866
"188",197,0.862
"189",198,0.858
"190",199,0.854
"191",200,0.85
"192",201,0.845
"193",202,0.84
"194",203,0.835
"195",204,0.83
"196",205,0.825
"197",206,0.82
"198",207,0.815
"199",208,0.81
"200",209,0.805
"201",210,0.8
"202",211,0.808
"203",212,0.816
"204",213,0.824
"205",214,0.832
"206",215,0.84
"207",216,0.848
"208",217,0.856
"209",218,0.864
"210",219,0.872
"211",220,0.88
"212",221,0.877
"213",222,0.874
"214",223,0.871
"215",224,0.868
"216",225,0.865
"217",226,0.862
"218",227,0.859
"219",228,0.856
"220",229,0.853
"221",230,0.85
"222",231,0.849
"223",232,0.848
"224",233,0.847
"225",234,0.846
"226",235,0.845
"227",236,0.844
"228",237,0.843
"229",238,0.842
"230",239,0.841
"231",240,0.84
"232",241,0.839
"233",242,0.838
"234",243,0.837
"235",244,0.836
"236",245,0.835
"237",246,0.834
"238",247,0.833
"239",248,0.832
"240",249,0.831
"241",250,0.83
"242",251,0.827
"243",252,0.824
"244",253,0.821
"245",254,0.818
"246",255,0.815
"247",256,0.812
"248",257,0.809
"249",258,0.806
"250",259,0.803
"251",260,0.8
"252",261,0.799
