"","Sample_Size","Power"
"1",10,0.6
"2",11,0.588
"3",12,0.576
"4",13,0.564
"5",14,0.552
"6",15,0.54
"7",16,0.528
"8",17,0.516
"9",18,0.504
"10",19,0.492
"11",20,0.48
"12",21,0.47
"13",22,0.46
"14",23,0.45
"15",24,0.44
"16",25,0.43
"17",26,0.42
"18",27,0.41
"19",28,0.4
"20",29,0.39
"21",30,0.38
"22",31,0.38
"23",32,0.38
"24",33,0.38
"25",34,0.38
"26",35,0.38
"27",36,0.38
"28",37,0.38
"29",38,0.38
"30",39,0.38
"31",40,0.38
"32",41,0.38
"33",42,0.38
"34",43,0.38
"35",44,0.38
"36",45,0.38
"37",46,0.38
"38",47,0.38
"39",48,0.38
"40",49,0.38
"41",50,0.38
"42",51,0.378
"43",52,0.376
"44",53,0.374
"45",54,0.372
"46",55,0.37
"47",56,0.368
"48",57,0.366
"49",58,0.364
"50",59,0.362
"51",60,0.36
"52",61,0.355
"53",62,0.35
"54",63,0.345
"55",64,0.34
"56",65,0.335
"57",66,0.33
"58",67,0.325
"59",68,0.32
"60",69,0.315
"61",70,0.31
"62",71,0.318
"63",72,0.326
"64",73,0.334
"65",74,0.342
"66",75,0.35
"67",76,0.358
"68",77,0.366
"69",78,0.374
"70",79,0.382
"71",80,0.39
"72",81,0.375
"73",82,0.36
"74",83,0.345
"75",84,0.33
"76",85,0.315
"77",86,0.3
"78",87,0.285
"79",88,0.27
"80",89,0.255
"81",90,0.24
"82",91,0.233
"83",92,0.226
"84",93,0.219
"85",94,0.212
"86",95,0.205
"87",96,0.198
"88",97,0.191
"89",98,0.184
"90",99,0.177
"91",100,0.17
"92",101,0.172
"93",102,0.174
"94",103,0.176
"95",104,0.178
"96",105,0.18
"97",106,0.182
"98",107,0.184
"99",108,0.186
"100",109,0.188
"101",110,0.19
"102",111,0.192
"103",112,0.194
"104",113,0.196
"105",114,0.198
"106",115,0.2
"107",116,0.202
"108",117,0.204
"109",118,0.206
"110",119,0.208
"111",120,0.21
"112",121,0.205
"113",122,0.2
"114",123,0.195
"115",124,0.19
"116",125,0.185
"117",126,0.18
"118",127,0.175
"119",128,0.17
"120",129,0.165
"121",130,0.16
"122",131,0.152
"123",132,0.144
"124",133,0.136
"125",134,0.128
"126",135,0.12
"127",136,0.112
"128",137,0.104
"129",138,0.096
"130",139,0.088
"131",140,0.08
"132",141,0.088
"133",142,0.096
"134",143,0.104
"135",144,0.112
"136",145,0.12
"137",146,0.128
"138",147,0.136
"139",148,0.144
"140",149,0.152
"141",150,0.16
"142",151,0.154
"143",152,0.148
"144",153,0.142
"145",154,0.136
"146",155,0.13
"147",156,0.124
"148",157,0.118
"149",158,0.112
"150",159,0.106
"151",160,0.1
"152",161,0.105
"153",162,0.11
"154",163,0.115
"155",164,0.12
"156",165,0.125
"157",166,0.13
"158",167,0.135
"159",168,0.14
"160",169,0.145
"161",170,0.15
"162",171,0.146
"163",172,0.142
"164",173,0.138
"165",174,0.134
"166",175,0.13
"167",176,0.126
"168",177,0.122
"169",178,0.118
"170",179,0.114
"171",180,0.11
"172",181,0.108
"173",182,0.106
"174",183,0.104
"175",184,0.102
"176",185,0.1
"177",186,0.098
"178",187,0.096
"179",188,0.094
"180",189,0.092
"181",190,0.09
"182",191,0.09
"183",192,0.09
"184",193,0.09
"185",194,0.09
"186",195,0.09
"187",196,0.09
"188",197,0.09
"189",198,0.09
"190",199,0.09
"191",200,0.09
"192",201,0.093
"193",202,0.096
"194",203,0.099
"195",204,0.102
"196",205,0.105
"197",206,0.108
"198",207,0.111
"199",208,0.114
"200",209,0.117
"201",210,0.12
"202",211,0.118
"203",212,0.116
"204",213,0.114
"205",214,0.112
"206",215,0.11
"207",216,0.108
"208",217,0.106
"209",218,0.104
"210",219,0.102
"211",220,0.1
"212",221,0.098
"213",222,0.096
"214",223,0.094
"215",224,0.092
"216",225,0.09
"217",226,0.088
"218",227,0.086
"219",228,0.084
"220",229,0.082
"221",230,0.08
"222",231,0.083
"223",232,0.086
"224",233,0.089
"225",234,0.092
"226",235,0.095
"227",236,0.098
"228",237,0.101
"229",238,0.104
"230",239,0.107
"231",240,0.11
"232",241,0.105
"233",242,0.1
"234",243,0.095
"235",244,0.09
"236",245,0.085
"237",246,0.08
"238",247,0.075
"239",248,0.07
"240",249,0.065
"241",250,0.06
"242",251,0.059
"243",252,0.058
"244",253,0.057
"245",254,0.056
"246",255,0.055
"247",256,0.054
"248",257,0.053
"249",258,0.052
"250",259,0.051
"251",260,0.05
"252",261,0.054
"253",262,0.058
"254",263,0.062
"255",264,0.066
"256",265,0.07
"257",266,0.074
"258",267,0.078
"259",268,0.082
"260",269,0.086
"261",270,0.09
"262",271,0.085
"263",272,0.08
"264",273,0.075
"265",274,0.07
"266",275,0.065
"267",276,0.06
"268",277,0.055
"269",278,0.05
"270",279,0.045
"271",280,0.04
"272",281,0.04
"273",282,0.04
"274",283,0.04
"275",284,0.04
"276",285,0.04
"277",286,0.04
"278",287,0.04
"279",288,0.04
"280",289,0.04
"281",290,0.04
"282",291,0.043
"283",292,0.046
"284",293,0.049
"285",294,0.052
"286",295,0.055
"287",296,0.058
"288",297,0.061
"289",298,0.064
"290",299,0.067
"291",300,0.07
"292",301,0.065
"293",302,0.06
"294",303,0.055
"295",304,0.05
"296",305,0.045
"297",306,0.04
"298",307,0.035
"299",308,0.03
"300",309,0.025
"301",310,0.02
"302",311,0.025
"303",312,0.03
"304",313,0.035
"305",314,0.04
"306",315,0.045
"307",316,0.05
"308",317,0.055
"309",318,0.06
"310",319,0.065
"311",320,0.07
"312",321,0.067
"313",322,0.064
"314",323,0.061
"315",324,0.058
"316",325,0.055
"317",326,0.052
"318",327,0.049
"319",328,0.046
"320",329,0.043
"321",330,0.04
"322",331,0.039
"323",332,0.038
"324",333,0.037
"325",334,0.036
"326",335,0.035
"327",336,0.034
"328",337,0.033
"329",338,0.032
"330",339,0.031
"331",340,0.03
"332",341,0.029
"333",342,0.028
"334",343,0.027
"335",344,0.026
"336",345,0.025
"337",346,0.024
